jwl0597,SELASA,3,VIIIG,bio0044
jwl0598,SELASA,4,VIIIG,bio0044
jwl0599,SELASA,5,VIIIG,bio0044
jwl0600,SELASA,6,VIIIG,bio0016
jwl0601,SELASA,7,VIIIG,bio0016
jwl0602,SELASA,8,VIIIG,bio0016
jwl0603,RABU,1,VIIIG,bio0030
jwl0604,RABU,2,VIIIG,bio0030
jwl0605,RABU,3,VIIIG,bio0021
jwl0606,RABU,4,VIIIG,bio0021
jwl0607,RABU,5,VIIIG,bio0022
jwl0608,RABU,6,VIIIG,bio0022
jwl0609,RABU,7,VIIIG,bio0029
jwl0610,RABU,8,VIIIG,bio0029
jwl0611,KAMIS,1,VIIIG,bio0028
jwl0612,KAMIS,2,VIIIG,bio0028
jwl0613,KAMIS,3,VIIIG,bio0029
jwl0614,KAMIS,4,VIIIG,bio0029
jwl0615,KAMIS,5,VIIIG,bio0043
jwl0616,KAMIS,6,VIIIG,bio0043
jwl0617,KAMIS,7,VIIIG,bio0016
jwl0618,KAMIS,8,VIIIG,bio0016
jwl0619,JUM'AT,1,VIIIG,-
jwl0620,JUM'AT,2,VIIIG,bio0020
jwl0621,JUM'AT,3,VIIIG,bio0025
jwl0622,JUM'AT,4,VIIIG,bio0025
jwl0623,JUM'AT,5,VIIIG,bio0025
jwl0624,SABTU,1,VIIIG,bio0023
jwl0625,SABTU,2,VIIIG,bio0023
jwl0626,SABTU,3,VIIIG,bio0023
jwl0627,SABTU,4,VIIIG,bio0022
jwl0628,SABTU,5,VIIIG,bio0022
jwl0629,SABTU,6,VIIIG,bio0029
jwl0630,SABTU,7,VIIIG,bio0029
jwl0631,SENIN,3,VIIIH,bio0021
jwl0632,SENIN,4,VIIIH,bio0021
jwl0633,SENIN,5,VIIIH,bio0029
jwl0634,SENIN,6,VIIIH,bio0029
jwl0635,SENIN,7,VIIIH,bio0043
jwl0636,SENIN,8,VIIIH,bio0043
jwl0637,SELASA,1,VIIIH,bio0016
jwl0638,SELASA,2,VIIIH,bio0016
jwl0639,SELASA,3,VIIIH,bio0016
jwl0640,SELASA,4,VIIIH,bio0029
jwl0641,SELASA,5,VIIIH,bio0029
jwl0642,SELASA,6,VIIIH,bio0025
jwl0643,SELASA,7,VIIIH,bio0025
jwl0644,SELASA,8,VIIIH,bio0025
jwl0645,RABU,1,VIIIH,bio0028
jwl0646,RABU,2,VIIIH,bio0028
jwl0647,RABU,3,VIIIH,bio0023
jwl0648,RABU,4,VIIIH,bio0023
jwl0649,RABU,5,VIIIH,bio0023
jwl0650,RABU,6,VIIIH,bio0044
jwl0651,RABU,7,VIIIH,bio0044
jwl0652,RABU,8,VIIIH,bio0044
jwl0653,KAMIS,1,VIIIH,bio0047
jwl0654,KAMIS,2,VIIIH,bio0022
jwl0655,KAMIS,3,VIIIH,bio0022
jwl0656,KAMIS,4,VIIIH,bio0003
jwl0657,KAMIS,5,VIIIH,bio0003
jwl0658,KAMIS,6,VIIIH,bio0003
jwl0659,KAMIS,7,VIIIH,bio0030
jwl0660,KAMIS,8,VIIIH,bio0030
jwl0661,JUM'AT,1,VIIIH,-
jwl0662,JUM'AT,2,VIIIH,bio0016
jwl0663,JUM'AT,3,VIIIH,bio0016
jwl0664,JUM'AT,4,VIIIH,bio0029
jwl0665,JUM'AT,5,VIIIH,bio0029
jwl0666,SABTU,1,VIIIH,bio0028
jwl0667,SABTU,2,VIIIH,bio0028
jwl0668,SABTU,3,VIIIH,bio0030
jwl0669,SABTU,4,VIIIH,bio0030
jwl0670,SABTU,5,VIIIH,bio0030
jwl0671,SABTU,6,VIIIH,bio0022
jwl0672,SABTU,7,VIIIH,bio0022
jwl0673,SENIN,3,IXA,bio0009
jwl0674,SENIN,4,IXA,bio0009
jwl0675,SENIN,5,IXA,bio0002
jwl0676,SENIN,6,IXA,bio0002
jwl0677,SENIN,7,IXA,bio0026
jwl0678,SENIN,8,IXA,bio0026
jwl0679,SELASA,1,IXA,bio0027
jwl0680,SELASA,2,IXA,bio0027
jwl0681,SELASA,3,IXA,bio0027
jwl0682,SELASA,4,IXA,bio0035
jwl0683,SELASA,5,IXA,bio0035
jwl0684,SELASA,6,IXA,bio0013
jwl0685,SELASA,7,IXA,bio0013
jwl0686,SELASA,8,IXA,bio0013
jwl0687,RABU,1,IXA,bio0026
jwl0688,RABU,2,IXA,bio0026
jwl0689,RABU,3,IXA,bio0004
jwl0690,RABU,4,IXA,bio0004
jwl0691,RABU,5,IXA,bio0004
jwl0692,RABU,6,IXA,bio0009
jwl0693,RABU,7,IXA,bio0009
jwl0694,RABU,8,IXA,bio0009
jwl0695,KAMIS,1,IXA,bio0019
jwl0696,KAMIS,2,IXA,bio0019
jwl0697,KAMIS,3,IXA,bio0012
jwl0698,KAMIS,4,IXA,bio0012
jwl0699,KAMIS,5,IXA,bio0012
jwl0700,KAMIS,6,IXA,bio0020
jwl0701,KAMIS,7,IXA,bio0015
jwl0702,KAMIS,8,IXA,bio0015
jwl0703,JUM'AT,1,IXA,-
jwl0704,JUM'AT,2,IXA,bio0021
jwl0705,JUM'AT,3,IXA,bio0021
jwl0706,JUM'AT,4,IXA,bio0002
jwl0707,JUM'AT,5,IXA,bio0002
jwl0708,SABTU,1,IXA,bio0002
jwl0709,SABTU,2,IXA,bio0002
jwl0710,SABTU,3,IXA,bio0015
jwl0711,SABTU,4,IXA,bio0015
jwl0712,SABTU,5,IXA,bio0015
jwl0713,SABTU,6,IXA,bio0019
jwl0714,SABTU,7,IXA,bio0019
jwl0715,SENIN,3,IXB,bio0027
jwl0716,SENIN,4,IXB,bio0027
jwl0717,SENIN,5,IXB,bio0027
jwl0718,SENIN,6,IXB,bio0012
jwl0719,SENIN,7,IXB,bio0012
jwl0720,SENIN,8,IXB,bio0012
jwl0721,SELASA,1,IXB,bio0009
jwl0722,SELASA,2,IXB,bio0009
jwl0723,SELASA,3,IXB,bio0013
jwl0724,SELASA,4,IXB,bio0013
jwl0725,SELASA,5,IXB,bio0013
jwl0726,SELASA,6,IXB,bio0015
jwl0727,SELASA,7,IXB,bio0015
jwl0728,SELASA,8,IXB,bio0015
jwl0729,RABU,1,IXB,bio0002
jwl0730,RABU,2,IXB,bio0002
jwl0731,RABU,3,IXB,bio0019
jwl0732,RABU,4,IXB,bio0019
jwl0733,RABU,5,IXB,bio0021
jwl0734,RABU,6,IXB,bio0021
jwl0735,RABU,7,IXB,bio0026
jwl0736,RABU,8,IXB,bio0026
jwl0737,KAMIS,1,IXB,bio0004
jwl0738,KAMIS,2,IXB,bio0004
jwl0739,KAMIS,3,IXB,bio0004
jwl0740,KAMIS,4,IXB,bio0002
jwl0741,KAMIS,5,IXB,bio0002
jwl0742,KAMIS,6,IXB,bio0009
jwl0743,KAMIS,7,IXB,bio0009
jwl0744,KAMIS,8,IXB,bio0009
jwl0745,JUM'AT,1,IXB,-
jwl0746,JUM'AT,2,IXB,bio0015
jwl0747,JUM'AT,3,IXB,bio0015
jwl0748,JUM'AT,4,IXB,bio0035
jwl0749,JUM'AT,5,IXB,bio0035
jwl0750,SABTU,1,IXB,bio0019
jwl0751,SABTU,2,IXB,bio0019
jwl0752,SABTU,3,IXB,bio0020
jwl0753,SABTU,4,IXB,bio0026
jwl0754,SABTU,5,IXB,bio0026
jwl0755,SABTU,6,IXB,bio0002
jwl0756,SABTU,7,IXB,bio0002
jwl0757,SENIN,3,IXC,bio0012
jwl0758,SENIN,4,IXC,bio0012
jwl0759,SENIN,5,IXC,bio0012
jwl0760,SENIN,6,IXC,bio0009
jwl0761,SENIN,7,IXC,bio0009
jwl0762,SENIN,8,IXC,bio0009
jwl0763,SELASA,1,IXC,bio0015
jwl0764,SELASA,2,IXC,bio0015
jwl0765,SELASA,3,IXC,bio0015
jwl0766,SELASA,4,IXC,bio0004
jwl0767,SELASA,5,IXC,bio0004
jwl0768,SELASA,6,IXC,bio0004
jwl0769,SELASA,7,IXC,bio0002
jwl0770,SELASA,8,IXC,bio0002
jwl0771,RABU,1,IXC,bio0035
jwl0772,RABU,2,IXC,bio0035
jwl0773,RABU,3,IXC,bio0026
jwl0774,RABU,4,IXC,bio0026
jwl0775,RABU,5,IXC,bio0002
jwl0776,RABU,6,IXC,bio0002
jwl0777,RABU,7,IXC,bio0019
jwl0778,RABU,8,IXC,bio0019
jwl0779,KAMIS,1,IXC,bio0013
jwl0780,KAMIS,2,IXC,bio0013
jwl0781,KAMIS,3,IXC,bio0013
jwl0782,KAMIS,4,IXC,bio0009
jwl0783,KAMIS,5,IXC,bio0009
jwl0784,KAMIS,6,IXC,bio0027
jwl0785,KAMIS,7,IXC,bio0027
jwl0786,KAMIS,8,IXC,bio0027
jwl0787,JUM'AT,1,IXC,-
jwl0788,JUM'AT,2,IXC,bio0002
jwl0789,JUM'AT,3,IXC,bio0002
jwl0790,JUM'AT,4,IXC,bio0015
jwl0791,JUM'AT,5,IXC,bio0015
jwl0792,SABTU,1,IXC,bio0026
jwl0793,SABTU,2,IXC,bio0026
jwl0794,SABTU,3,IXC,bio0019
jwl0795,SABTU,4,IXC,bio0019
jwl0796,SABTU,5,IXC,bio0020
jwl0797,SABTU,6,IXC,bio0021
jwl0798,SABTU,7,IXC,bio0021
jwl0799,SENIN,3,IXD,bio0015
jwl0800,SENIN,4,IXD,bio0015
jwl0801,SENIN,5,IXD,bio0019
jwl0802,SENIN,6,IXD,bio0019
jwl0803,SENIN,7,IXD,bio0002
jwl0804,SENIN,8,IXD,bio0002
jwl0805,SELASA,1,IXD,bio0021
jwl0806,SELASA,2,IXD,bio0021
jwl0807,SELASA,3,IXD,bio0009
jwl0808,SELASA,4,IXD,bio0009
jwl0809,SELASA,5,IXD,bio0002
jwl0810,SELASA,6,IXD,bio0002
jwl0811,SELASA,7,IXD,bio0026
jwl0812,SELASA,8,IXD,bio0026
jwl0813,RABU,1,IXD,bio0019
jwl0814,RABU,2,IXD,bio0019
jwl0815,RABU,3,IXD,bio0013
jwl0816,RABU,4,IXD,bio0013
jwl0817,RABU,5,IXD,bio0013
jwl0818,RABU,6,IXD,bio0027
jwl0819,RABU,7,IXD,bio0027
jwl0820,RABU,8,IXD,bio0027
jwl0821,KAMIS,1,IXD,bio0009
jwl0822,KAMIS,2,IXD,bio0009
jwl0823,KAMIS,3,IXD,bio0009
jwl0824,KAMIS,4,IXD,bio0015
jwl0825,KAMIS,5,IXD,bio0015
jwl0826,KAMIS,6,IXD,bio0015
jwl0827,KAMIS,7,IXD,bio0002
jwl0828,KAMIS,8,IXD,bio0002
jwl0829,JUM'AT,1,IXD,-
jwl0830,JUM'AT,2,IXD,bio0004
jwl0831,JUM'AT,3,IXD,bio0004
jwl0832,JUM'AT,4,IXD,bio0004
jwl0833,JUM'AT,5,IXD,bio0020
jwl0834,SABTU,1,IXD,bio0012
jwl0835,SABTU,2,IXD,bio0012
jwl0836,SABTU,3,IXD,bio0012
jwl0837,SABTU,4,IXD,bio0032
jwl0838,SABTU,5,IXD,bio0032
jwl0839,SABTU,6,IXD,bio0026
jwl0840,SABTU,7,IXD,bio0026
jwl0841,SENIN,3,IXE,bio0019
jwl0842,SENIN,4,IXE,bio0019
jwl0843,SENIN,5,IXE,bio0020
jwl0844,SENIN,6,IXE,bio0027
jwl0845,SENIN,7,IXE,bio0027
jwl0846,SENIN,8,IXE,bio0027
jwl0847,SELASA,1,IXE,bio0002
jwl0848,SELASA,2,IXE,bio0002
jwl0849,SELASA,3,IXE,bio0012
jwl0850,SELASA,4,IXE,bio0012
jwl0851,SELASA,5,IXE,bio0012
jwl0852,SELASA,6,IXE,bio0009
jwl0853,SELASA,7,IXE,bio0009
jwl0854,SELASA,8,IXE,bio0009
jwl0855,RABU,1,IXE,bio0032
jwl0856,RABU,2,IXE,bio0032
jwl0857,RABU,3,IXE,bio0002
jwl0858,RABU,4,IXE,bio0002
jwl0859,RABU,5,IXE,bio0026
jwl0860,RABU,6,IXE,bio0026
jwl0861,RABU,7,IXE,bio0021
jwl0862,RABU,8,IXE,bio0021
jwl0863,KAMIS,1,IXE,bio0015
jwl0864,KAMIS,2,IXE,bio0015
jwl0865,KAMIS,3,IXE,bio0015
jwl0866,KAMIS,4,IXE,bio0004
jwl0867,KAMIS,5,IXE,bio0004
jwl0868,KAMIS,6,IXE,bio0004
jwl0869,KAMIS,7,IXE,bio0019
jwl0870,KAMIS,8,IXE,bio0019
jwl0871,JUM'AT,1,IXE,-
jwl0872,JUM'AT,2,IXE,bio0026
jwl0873,JUM'AT,3,IXE,bio0026
jwl0874,JUM'AT,4,IXE,bio0009
jwl0875,JUM'AT,5,IXE,bio0009
jwl0876,SABTU,1,IXE,bio0013
jwl0877,SABTU,2,IXE,bio0013
jwl0878,SABTU,3,IXE,bio0013
jwl0879,SABTU,4,IXE,bio0002
jwl0880,SABTU,5,IXE,bio0002
jwl0881,SABTU,6,IXE,bio0015
jwl0882,SABTU,7,IXE,bio0015
jwl0883,SENIN,3,IXF,bio0016
jwl0884,SENIN,4,IXF,bio0016
jwl0885,SENIN,5,IXF,bio0024
jwl0886,SENIN,6,IXF,bio0024
jwl0887,SENIN,7,IXF,bio0019
jwl0888,SENIN,8,IXF,bio0019
jwl0889,SELASA,1,IXF,bio0007
jwl0890,SELASA,2,IXF,bio0007
jwl0891,SELASA,3,IXF,bio0007
jwl0892,SELASA,4,IXF,bio0026
jwl0893,SELASA,5,IXF,bio0026
jwl0894,SELASA,6,IXF,bio0012
jwl0895,SELASA,7,IXF,bio0012
jwl0896,SELASA,8,IXF,bio0012
jwl0897,RABU,1,IXF,bio0021
jwl0898,RABU,2,IXF,bio0021
jwl0899,RABU,3,IXF,bio0016
jwl0900,RABU,4,IXF,bio0016
jwl0901,RABU,5,IXF,bio0016
jwl0902,RABU,6,IXF,bio0013
jwl0903,RABU,7,IXF,bio0013
jwl0904,RABU,8,IXF,bio0013
jwl0905,KAMIS,1,IXF,bio0027
jwl0906,KAMIS,2,IXF,bio0027
jwl0907,KAMIS,3,IXF,bio0027
jwl0908,KAMIS,4,IXF,bio0019
jwl0909,KAMIS,5,IXF,bio0019
jwl0910,KAMIS,6,IXF,bio0024
jwl0911,KAMIS,7,IXF,bio0024
jwl0912,KAMIS,8,IXF,bio0020
jwl0913,JUM'AT,1,IXF,-
jwl0914,JUM'AT,2,IXF,bio0024
jwl0915,JUM'AT,3,IXF,bio0024
jwl0916,JUM'AT,4,IXF,bio0026
jwl0917,JUM'AT,5,IXF,bio0026
jwl0918,SABTU,1,IXF,bio0004
jwl0919,SABTU,2,IXF,bio0004
jwl0920,SABTU,3,IXF,bio0004
jwl0921,SABTU,4,IXF,bio0007
jwl0922,SABTU,5,IXF,bio0007
jwl0923,SABTU,6,IXF,bio0032
jwl0924,SABTU,7,IXF,bio0032
jwl0925,SENIN,3,IXG,bio0024
jwl0926,SENIN,4,IXG,bio0024
jwl0927,SENIN,5,IXG,bio0032
jwl0928,SENIN,6,IXG,bio0032
jwl0929,SENIN,7,IXG,bio0021
jwl0930,SENIN,8,IXG,bio0021
jwl0931,SELASA,1,IXG,bio0004
jwl0932,SELASA,2,IXG,bio0004
jwl0933,SELASA,3,IXG,bio0004
jwl0934,SELASA,4,IXG,bio0016
jwl0935,SELASA,5,IXG,bio0016
jwl0936,SELASA,6,IXG,bio0027
jwl0937,SELASA,7,IXG,bio0027
jwl0938,SELASA,8,IXG,bio0027
jwl0939,RABU,1,IXG,bio0007
jwl0940,RABU,2,IXG,bio0007
jwl0941,RABU,3,IXG,bio0024
jwl0942,RABU,4,IXG,bio0024
jwl0943,RABU,5,IXG,bio0019
jwl0944,RABU,6,IXG,bio0019
jwl0945,RABU,7,IXG,bio0035
jwl0946,RABU,8,IXG,bio0035
jwl0947,KAMIS,1,IXG,bio0016
jwl0948,KAMIS,2,IXG,bio0016
jwl0949,KAMIS,3,IXG,bio0016
jwl0950,KAMIS,4,IXG,bio0024
jwl0951,KAMIS,5,IXG,bio0024
jwl0952,KAMIS,6,IXG,bio0012
jwl0953,KAMIS,7,IXG,bio0012
jwl0954,KAMIS,8,IXG,bio0012
jwl0955,JUM'AT,1,IXG,-
jwl0956,JUM'AT,2,IXG,bio0035
jwl0957,JUM'AT,3,IXG,bio0035
jwl0958,JUM'AT,4,IXG,bio0019
jwl0959,JUM'AT,5,IXG,bio0019
jwl0960,SABTU,1,IXG,bio0007
jwl0961,SABTU,2,IXG,bio0007
jwl0962,SABTU,3,IXG,bio0007
jwl0963,SABTU,4,IXG,bio0013
jwl0964,SABTU,5,IXG,bio0013
jwl0965,SABTU,6,IXG,bio0013
jwl0966,SABTU,7,IXG,bio0020
